BOROUGH,SCHOOL CODE,SCHOOL NAME,GRADE,PROGRAM TYPE,NUMBER OF STUDENTS / SEATS FILLED,NUMBER OF SECTIONS,AVERAGE CLASS SIZE,SIZE OF SMALLEST CLASS,SIZE OF LARGEST CLASS
Q,Q220,P.S. 220 Edward Mandel,1,CTT,26,1,26,26,26
Q,Q220,P.S. 220 Edward Mandel,1,G&T,18,1,18,18,18
Q,Q220,P.S. 220 Edward Mandel,2,GEN ED,51,2,25.5,24,27
Q,Q220,P.S. 220 Edward Mandel,2,CTT,27,1,27,27,27
Q,Q220,P.S. 220 Edward Mandel,2,G&T,10,1,10,10,10
Q,Q220,P.S. 220 Edward Mandel,3,GEN ED,53,2,26.5,26,27
Q,Q220,P.S. 220 Edward Mandel,3,CTT,29,1,29,29,29
Q,Q220,P.S. 220 Edward Mandel,4,GEN ED,31,1,31,31,31
Q,Q220,P.S. 220 Edward Mandel,4,CTT,32,1,32,32,32
Q,Q220,P.S. 220 Edward Mandel,5,GEN ED,57,2,28.5,28,29
Q,Q220,P.S. 220 Edward Mandel,5,CTT,30,1,30,30,30
Q,Q220,P.S. 220 Edward Mandel,0K-09,SPEC ED,27,3,9,7,12
Q,Q220,P.S. 220 Edward Mandel,,,,,,,
Q,Q284,York Early College Academy,6,GEN ED,52,2,26,26,26
Q,Q284,York Early College Academy,6,CTT,24,1,24,24,24
Q,Q284,York Early College Academy,7,GEN ED,56,2,28,28,28
Q,Q284,York Early College Academy,7,CTT,29,1,29,29,29
Q,Q284,York Early College Academy,8,GEN ED,57,2,28.5,28,29
Q,Q284,York Early College Academy,8,CTT,28,1,28,28,28
Q,Q284,York Early College Academy,MS Core,GEN ED,165,6,27.5,26,29
Q,Q284,York Early College Academy,MS Core,GEN ED,199,7,28.4,26,34
Q,Q284,York Early College Academy,MS Core,GEN ED,61,2,30.5,30,31
Q,Q284,York Early College Academy,MS Core,GEN ED,165,6,27.5,26,29
Q,Q284,York Early College Academy,MS Core,GEN ED,165,6,27.5,26,29
Q,Q284,York Early College Academy,MS Core,CTT,78,3,26,22,29
Q,Q284,York Early College Academy,MS Core,CTT,113,4,28.3,22,35
Q,Q284,York Early College Academy,MS Core,CTT,78,3,26,22,29
Q,Q284,York Early College Academy,MS Core,CTT,78,3,26,22,29
Q,Q284,York Early College Academy,12-Sep,GEN ED,82,3,27.3,22,34
Q,Q284,York Early College Academy,12-Sep,GEN ED,75,3,25,22,27
Q,Q284,York Early College Academy,12-Sep,GEN ED,52,2,26,26,26
Q,Q284,York Early College Academy,12-Sep,GEN ED,24,2,12,12,12
Q,Q284,York Early College Academy,12-Sep,GEN ED,50,2,25,20,30
Q,Q284,York Early College Academy,12-Sep,GEN ED,76,3,25.3,22,28
Q,Q284,York Early College Academy,12-Sep,GEN ED,31,1,31,31,31
Q,Q284,York Early College Academy,12-Sep,GEN ED,75,3,25,18,31
Q,Q284,York Early College Academy,12-Sep,GEN ED,82,3,27.3,22,34
Q,Q284,York Early College Academy,12-Sep,GEN ED,75,3,25,22,27
Q,Q284,York Early College Academy,12-Sep,GEN ED,82,3,27.3,22,34
Q,Q284,York Early College Academy,12-Sep,CTT,22,1,22,22,22
Q,Q284,York Early College Academy,12-Sep,CTT,14,1,14,14,14
Q,Q284,York Early College Academy,,,,,,,
Q,Q303,The Academy for Excellence through the Arts,0K,GEN ED,24,1,24,24,24
Q,Q303,The Academy for Excellence through the Arts,0K,CTT,22,1,22,22,22
Q,Q303,The Academy for Excellence through the Arts,1,GEN ED,25,1,25,25,25
Q,Q303,The Academy for Excellence through the Arts,1,CTT,22,1,22,22,22
Q,Q303,The Academy for Excellence through the Arts,2,GEN ED,45,2,22.5,22,23
Q,Q303,The Academy for Excellence through the Arts,,,,,,,
Q,Q310,Queens Collegiate: A College Board School,6,GEN ED,28,1,28,28,28
Q,Q310,Queens Collegiate: A College Board School,6,CTT,30,1,30,30,30
Q,Q310,Queens Collegiate: A College Board School,MS Core,GEN ED,29,1,29,29,29
Q,Q310,Queens Collegiate: A College Board School,MS Core,GEN ED,58,2,29,29,29
Q,Q310,Queens Collegiate: A College Board School,MS Core,GEN ED,29,1,29,29,29
Q,Q310,Queens Collegiate: A College Board School,MS Core,GEN ED,29,1,29,29,29
Q,Q310,Queens Collegiate: A College Board School,MS Core,CTT,30,1,30,30,30
Q,Q310,Queens Collegiate: A College Board School,MS Core,CTT,30,1,30,30,30
Q,Q310,Queens Collegiate: A College Board School,MS Core,CTT,30,1,30,30,30
Q,Q310,Queens Collegiate: A College Board School,MS Core,CTT,30,1,30,30,30
Q,Q310,Queens Collegiate: A College Board School,12-Sep,GEN ED,99,5,19.8,13,25
Q,Q310,Queens Collegiate: A College Board School,12-Sep,GEN ED,91,4,22.8,17,31
Q,Q310,Queens Collegiate: A College Board School,12-Sep,GEN ED,92,3,30.7,24,34
Q,Q310,Queens Collegiate: A College Board School,12-Sep,GEN ED,48,3,16,12,22
Q,Q310,Queens Collegiate: A College Board School,12-Sep,GEN ED,31,2,15.5,12,19
Q,Q310,Queens Collegiate: A College Board School,12-Sep,GEN ED,18,1,18,18,18
Q,Q310,Queens Collegiate: A College Board School,12-Sep,GEN ED,51,2,25.5,18,33
Q,Q310,Queens Collegiate: A College Board School,12-Sep,GEN ED,57,2,28.5,26,31
Q,Q310,Queens Collegiate: A College Board School,12-Sep,GEN ED,29,1,29,29,29
Q,Q310,Queens Collegiate: A College Board School,12-Sep,GEN ED,16,1,16,16,16
Q,Q310,Queens Collegiate: A College Board School,12-Sep,GEN ED,133,5,26.6,24,30
Q,Q310,Queens Collegiate: A College Board School,12-Sep,GEN ED,49,2,24.5,18,31
Q,Q310,Queens Collegiate: A College Board School,12-Sep,GEN ED,27,1,27,27,27
Q,Q310,Queens Collegiate: A College Board School,12-Sep,GEN ED,31,2,15.5,15,16
Q,Q310,Queens Collegiate: A College Board School,12-Sep,CTT,57,2,28.5,24,33
Q,Q310,Queens Collegiate: A College Board School,12-Sep,CTT,33,1,33,33,33
Q,Q310,Queens Collegiate: A College Board School,12-Sep,CTT,30,1,30,30,30
Q,Q310,Queens Collegiate: A College Board School,12-Sep,CTT,33,1,33,33,33
Q,Q310,Queens Collegiate: A College Board School,12-Sep,CTT,33,1,33,33,33
Q,Q310,Queens Collegiate: A College Board School,12-Sep,CTT,24,1,24,24,24
Q,Q310,Queens Collegiate: A College Board School,12-Sep,CTT,30,1,30,30,30
Q,Q310,Queens Collegiate: A College Board School,12-Sep,CTT,20,1,20,20,20
Q,Q310,Queens Collegiate: A College Board School,,,,,,,
Q,Q325,HILLSIDE ARTS & LETTERS ACADEMY,9,GEN ED,96,3,32,10,75
Q,Q325,HILLSIDE ARTS & LETTERS ACADEMY,12-Sep,GEN ED,39,2,19.5,16,23
Q,Q325,HILLSIDE ARTS & LETTERS ACADEMY,12-Sep,GEN ED,47,2,23.5,23,24
Q,Q325,HILLSIDE ARTS & LETTERS ACADEMY,12-Sep,GEN ED,48,2,24,23,25
Q,Q325,HILLSIDE ARTS & LETTERS ACADEMY,12-Sep,GEN ED,48,2,24,23,25
Q,Q325,HILLSIDE ARTS & LETTERS ACADEMY,12-Sep,CTT,51,2,25.5,23,28
Q,Q325,HILLSIDE ARTS & LETTERS ACADEMY,12-Sep,CTT,49,2,24.5,22,27
Q,Q325,HILLSIDE ARTS & LETTERS ACADEMY,12-Sep,CTT,51,2,25.5,23,28
Q,Q325,HILLSIDE ARTS & LETTERS ACADEMY,12-Sep,CTT,51,2,25.5,23,28
Q,Q325,HILLSIDE ARTS & LETTERS ACADEMY,,,,,,,
Q,Q328,HIGH SCHOOL FOR COMMUNITY LEADERSHIP,9,GEN ED,91,5,18.2,17,20
Q,Q328,HIGH SCHOOL FOR COMMUNITY LEADERSHIP,12-Sep,GEN ED,68,3,22.7,14,29
Q,Q328,HIGH SCHOOL FOR COMMUNITY LEADERSHIP,12-Sep,GEN ED,17,1,17,17,17
Q,Q328,HIGH SCHOOL FOR COMMUNITY LEADERSHIP,12-Sep,GEN ED,41,2,20.5,19,22
Q,Q328,HIGH SCHOOL FOR COMMUNITY LEADERSHIP,12-Sep,GEN ED,111,6,18.5,11,22
Q,Q328,HIGH SCHOOL FOR COMMUNITY LEADERSHIP,12-Sep,GEN ED,31,1,31,31,31
Q,Q328,HIGH SCHOOL FOR COMMUNITY LEADERSHIP,12-Sep,CTT,19,1,19,19,19
Q,Q328,HIGH SCHOOL FOR COMMUNITY LEADERSHIP,12-Sep,CTT,19,1,19,19,19
Q,Q328,HIGH SCHOOL FOR COMMUNITY LEADERSHIP,,,,,,,
Q,Q338,Queens Satellite High School for Opportunity,12-Sep,GEN ED,211,8,26.4,15,32
Q,Q338,Queens Satellite High School for Opportunity,12-Sep,GEN ED,119,4,29.8,24,34
Q,Q338,Queens Satellite High School for Opportunity,12-Sep,GEN ED,126,5,25.2,23,28
Q,Q338,Queens Satellite High School for Opportunity,12-Sep,GEN ED,40,2,20,10,30
Q,Q338,Queens Satellite High School for Opportunity,12-Sep,GEN ED,91,3,30.3,30,31
Q,Q338,Queens Satellite High School for Opportunity,12-Sep,GEN ED,127,5,25.4,18,30
Q,Q338,Queens Satellite High School for Opportunity,12-Sep,GEN ED,37,2,18.5,14,23
Q,Q338,Queens Satellite High School for Opportunity,12-Sep,GEN ED,144,5,28.8,21,35
Q,Q338,Queens Satellite High School for Opportunity,12-Sep,GEN ED,94,3,31.3,31,32
Q,Q338,Queens Satellite High School for Opportunity,12-Sep,GEN ED,63,2,31.5,31,32
Q,Q338,Queens Satellite High School for Opportunity,12-Sep,GEN ED,141,5,28.2,17,32
Q,Q338,Queens Satellite High School for Opportunity,12-Sep,GEN ED,126,4,31.5,30,33
Q,Q338,Queens Satellite High School for Opportunity,12-Sep,GEN ED,94,3,31.3,30,32
Q,Q338,Queens Satellite High School for Opportunity,,,,,,,
Q,Q440,Forest Hills High School,12-Sep,GEN ED,636,21,30.3,21,35
Q,Q440,Forest Hills High School,12-Sep,GEN ED,840,26,32.3,21,34
Q,Q440,Forest Hills High School,12-Sep,GEN ED,913,29,31.5,12,35
Q,Q440,Forest Hills High School,12-Sep,GEN ED,866,27,32.1,23,34
Q,Q440,Forest Hills High School,12-Sep,GEN ED,326,11,29.6,21,35
Q,Q440,Forest Hills High School,12-Sep,GEN ED,591,20,29.6,14,35
Q,Q440,Forest Hills High School,12-Sep,GEN ED,1241,39,31.8,20,35
Q,Q440,Forest Hills High School,12-Sep,GEN ED,1097,38,28.9,10,34
Q,Q440,Forest Hills High School,12-Sep,GEN ED,1224,38,32.2,27,34
Q,Q440,Forest Hills High School,12-Sep,GEN ED,1470,50,29.4,14,39
Q,Q440,Forest Hills High School,12-Sep,GEN ED,1083,33,32.8,30,34
Q,Q440,Forest Hills High School,12-Sep,GEN ED,308,10,30.8,23,34
Q,Q440,Forest Hills High School,12-Sep,GEN ED,1271,42,30.3,10,44
Q,Q440,Forest Hills High School,12-Sep,GEN ED,1802,56,32.2,22,35
Q,Q440,Forest Hills High School,12-Sep,GEN ED,1037,32,32.4,22,35
Q,Q440,Forest Hills High School,12-Sep,GEN ED,763,24,31.8,16,38
Q,Q440,Forest Hills High School,12-Sep,GEN ED,488,15,32.5,22,35
Q,Q440,Forest Hills High School,12-Sep,CTT,123,4,30.8,25,35
Q,Q440,Forest Hills High School,12-Sep,CTT,96,3,32,31,33
Q,Q440,Forest Hills High School,12-Sep,CTT,96,3,32,30,34
Q,Q440,Forest Hills High School,12-Sep,CTT,67,2,33.5,33,34
Q,Q440,Forest Hills High School,12-Sep,CTT,100,4,25,14,51
Q,Q440,Forest Hills High School,12-Sep,CTT,245,8,30.6,25,34
Q,Q440,Forest Hills High School,12-Sep,CTT,170,6,28.3,18,33
Q,Q440,Forest Hills High School,12-Sep,CTT,100,3,33.3,32,34
Q,Q440,Forest Hills High School,12-Sep,CTT,244,8,30.5,14,34
Q,Q440,Forest Hills High School,12-Sep,CTT,102,3,34,34,34
Q,Q440,Forest Hills High School,12-Sep,CTT,78,3,26,12,33
Q,Q440,Forest Hills High School,12-Sep,CTT,32,1,32,32,32
Q,Q440,Forest Hills High School,12-Sep,SPEC ED,28,3,9.3,8,11
Q,Q440,Forest Hills High School,12-Sep,SPEC ED,42,3,14,13,15
Q,Q440,Forest Hills High School,12-Sep,SPEC ED,40,3,13.3,11,16
Q,Q440,Forest Hills High School,12-Sep,SPEC ED,16,1,16,16,16
Q,Q440,Forest Hills High School,12-Sep,SPEC ED,25,3,8.3,7,10
Q,Q440,Forest Hills High School,12-Sep,SPEC ED,79,6,13.2,9,15
Q,Q440,Forest Hills High School,12-Sep,SPEC ED,29,3,9.7,8,11
Q,Q440,Forest Hills High School,12-Sep,SPEC ED,88,6,14.7,14,16
Q,Q440,Forest Hills High School,12-Sep,SPEC ED,76,6,12.7,9,16
Q,Q440,Forest Hills High School,12-Sep,SPEC ED,27,2,13.5,12,15
Q,Q440,Forest Hills High School,12-Sep,SPEC ED,90,8,11.3,5,14
Q,Q440,Forest Hills High School,12-Sep,SPEC ED,45,3,15,14,17
Q,Q440,Forest Hills High School,12-Sep,SPEC ED,13,1,13,13,13
Q,Q440,Forest Hills High School,,,,,,,
Q,Q470,Jamaica High School,12-Sep,GEN ED,85,3,28.3,20,33
Q,Q470,Jamaica High School,12-Sep,GEN ED,255,8,31.9,25,35
Q,Q470,Jamaica High School,12-Sep,GEN ED,250,10,25,17,35
Q,Q470,Jamaica High School,12-Sep,GEN ED,252,10,25.2,10,36
Q,Q470,Jamaica High School,12-Sep,GEN ED,11,1,11,11,11
Q,Q470,Jamaica High School,12-Sep,GEN ED,83,3,27.7,20,32
Q,Q470,Jamaica High School,12-Sep,GEN ED,468,18,26,13,33
Q,Q470,Jamaica High School,12-Sep,GEN ED,361,13,27.8,13,34
Q,Q470,Jamaica High School,12-Sep,GEN ED,100,5,20,16,29
Q,Q470,Jamaica High School,12-Sep,GEN ED,28,1,28,28,28
Q,Q470,Jamaica High School,12-Sep,GEN ED,308,11,28,19,34
Q,Q470,Jamaica High School,12-Sep,GEN ED,767,27,28.4,20,34
Q,Q470,Jamaica High School,12-Sep,GEN ED,133,6,22.2,19,25
Q,Q470,Jamaica High School,12-Sep,GEN ED,82,4,20.5,19,22
Q,Q470,Jamaica High School,12-Sep,GEN ED,476,18,26.4,10,35
Q,Q470,Jamaica High School,12-Sep,GEN ED,514,19,27.1,14,35
Q,Q470,Jamaica High School,12-Sep,GEN ED,251,10,25.1,10,36
Q,Q470,Jamaica High School,12-Sep,GEN ED,244,9,27.1,16,36
Q,Q470,Jamaica High School,12-Sep,GEN ED,224,8,28,10,35
Q,Q470,Jamaica High School,12-Sep,CTT,33,1,33,33,33
Q,Q470,Jamaica High School,12-Sep,CTT,27,1,27,27,27
Q,Q470,Jamaica High School,12-Sep,CTT,13,1,13,13,13
Q,Q470,Jamaica High School,12-Sep,CTT,21,1,21,21,21
Q,Q470,Jamaica High School,12-Sep,CTT,33,1,33,33,33
Q,Q470,Jamaica High School,12-Sep,CTT,45,2,22.5,12,33
Q,Q470,Jamaica High School,12-Sep,CTT,94,5,18.8,10,44
Q,Q470,Jamaica High School,12-Sep,CTT,28,1,28,28,28
Q,Q470,Jamaica High School,12-Sep,CTT,38,2,19,13,25
Q,Q470,Jamaica High School,12-Sep,SPEC ED,24,2,12,11,13
Q,Q470,Jamaica High School,12-Sep,SPEC ED,14,1,14,14,14
Q,Q470,Jamaica High School,12-Sep,SPEC ED,13,1,13,13,13
Q,Q470,Jamaica High School,12-Sep,SPEC ED,12,1,12,12,12
Q,Q470,Jamaica High School,12-Sep,SPEC ED,27,2,13.5,12,15
Q,Q470,Jamaica High School,12-Sep,SPEC ED,15,1,15,15,15
Q,Q470,Jamaica High School,12-Sep,SPEC ED,74,6,12.3,10,15
Q,Q470,Jamaica High School,12-Sep,SPEC ED,12,1,12,12,12
Q,Q470,Jamaica High School,,,,,,,
Q,Q505,Hillcrest High School,12-Sep,GEN ED,30,1,30,30,30
Q,Q505,Hillcrest High School,12-Sep,GEN ED,58,2,29,27,31
Q,Q505,Hillcrest High School,12-Sep,GEN ED,90,3,30,29,31
Q,Q505,Hillcrest High School,12-Sep,GEN ED,512,19,26.9,14,34
Q,Q505,Hillcrest High School,12-Sep,GEN ED,153,5,30.6,25,34
Q,Q505,Hillcrest High School,12-Sep,GEN ED,1477,52,28.4,11,34
Q,Q505,Hillcrest High School,12-Sep,GEN ED,1552,53,29.3,15,34
Q,Q505,Hillcrest High School,12-Sep,GEN ED,565,18,31.4,19,34
Q,Q505,Hillcrest High School,12-Sep,GEN ED,165,6,27.5,24,30
Q,Q505,Hillcrest High School,12-Sep,GEN ED,820,30,27.3,14,34
Q,Q505,Hillcrest High School,12-Sep,GEN ED,34,1,34,34,34
Q,Q505,Hillcrest High School,12-Sep,GEN ED,19,1,19,19,19
Q,Q505,Hillcrest High School,12-Sep,GEN ED,101,3,33.7,33,34
Q,Q505,Hillcrest High School,12-Sep,GEN ED,627,23,27.3,10,34
Q,Q505,Hillcrest High School,12-Sep,CTT,55,2,27.5,27,28
Q,Q505,Hillcrest High School,12-Sep,CTT,266,9,29.6,23,34
Q,Q505,Hillcrest High School,12-Sep,CTT,200,6,33.3,32,34
Q,Q505,Hillcrest High School,12-Sep,CTT,260,8,32.5,30,34
Q,Q505,Hillcrest High School,12-Sep,CTT,73,3,24.3,10,32
Q,Q505,Hillcrest High School,12-Sep,CTT,54,2,27,20,34
Q,Q505,Hillcrest High School,12-Sep,SPEC ED,12,1,12,12,12
Q,Q505,Hillcrest High School,12-Sep,SPEC ED,13,1,13,13,13
Q,Q505,Hillcrest High School,12-Sep,SPEC ED,11,1,11,11,11
Q,Q505,Hillcrest High School,,,,,,,
Q,Q620,Thomas A. Edison Career and Technical Education High School,12-Sep,GEN ED,523,16,32.7,29,34
Q,Q620,Thomas A. Edison Career and Technical Education High School,12-Sep,GEN ED,515,17,30.3,20,34
Q,Q620,Thomas A. Edison Career and Technical Education High School,12-Sep,GEN ED,478,15,31.9,26,34
Q,Q620,Thomas A. Edison Career and Technical Education High School,12-Sep,GEN ED,507,17,29.8,17,34
Q,Q620,Thomas A. Edison Career and Technical Education High School,12-Sep,GEN ED,236,7,33.7,32,34
Q,Q620,Thomas A. Edison Career and Technical Education High School,12-Sep,GEN ED,299,9,33.2,31,34
Q,Q620,Thomas A. Edison Career and Technical Education High School,12-Sep,GEN ED,40,3,13.3,10,17
Q,Q620,Thomas A. Edison Career and Technical Education High School,12-Sep,GEN ED,486,16,30.4,24,34
Q,Q620,Thomas A. Edison Career and Technical Education High School,12-Sep,GEN ED,342,11,31.1,25,34
Q,Q620,Thomas A. Edison Career and Technical Education High School,12-Sep,GEN ED,311,11,28.3,17,34
